HSN,NAME,P CODE,TOTAL QUANTITY,UNTAXED TOTAL,IGST,SGST,CGST,TAXED TOTAL 
29152930,MANGANESE ACETATE L.R 500.00 GM,M10729,12.0,2353.5800000000004,0,211.82,211.82,2777.2200000000003,All / Saleable / LABORATORY CHEMICALS
25174100,MARBLE CHIPS 500.00 GM,M10829,21.0,1302.0,0,32.55,32.55,1367.1,All / Saleable / LABORATORY CHEMICALS
29152990,MERCURIC ACETATE 100.00 GM,M10917,11.0,16162.5,2909.25,0,0,19071.75,All / Saleable / LABORATORY CHEMICALS
28275910,MAGNESIUM BROMIDE - 97% 250.00 GM,M10925,2.0,505.12,90.92,0,0,596.04,All / Saleable / LABORATORY CHEMICALS
28362090,MANGANESE CARBONATE 500.00 GM,M10929,11.0,2509.76,0,225.88,225.88,2961.5200000000004,All / Saleable / LABORATORY CHEMICALS
29182310,METHYL SALICYLATE 500 ML,M11029,1348.0,294803.76,88134.37,585.1099999999999,585.1099999999999,384108.35,All / Saleable / LABORATORY CHEMICALS
29182310,METHYL SALICYLATE 25 L,M11088,2.0,16000.0,0,1440.0,1440.0,18880.0,All / Saleable / LABORATORY CHEMICALS
28054000,MERCURY L.R. 100.00 GM,M11117,47.0,29149.469999999994,7292.36,1242.13,1242.13,38926.09,All / Saleable / LABORATORY CHEMICALS
17029020,MALTOSE MONOHYDRATE 250.00 GM,M11225,25.0,7767.9,2531.08,379.67999999999995,379.67999999999995,11058.34,All / Saleable / LABORATORY CHEMICALS
29181990,DL-MALIC ACID 5.00 KG,M11240,1.0,1280.0,0,115.2,115.2,1510.4,All / Saleable / LABORATORY CHEMICALS
28054000,MERCURY.L.R. 500.00 GM,M11529,12.0,34110.5,5085.07,2109.64,2109.64,43414.85,All / Saleable / LABORATORY CHEMICALS
29033920,MONOCHLOROBENZENE 500 ML,M11629,33.0,7035.840000000001,2515.96,356.24,356.24,10264.279999999999,All / Saleable / LABORATORY CHEMICALS
28161010,MAGNESIUM HYDROXIDE 98% 250.00 GM,M11725,5.0,523.8,145.26,10.83,10.83,690.72,All / Saleable / LABORATORY CHEMICALS
28273920,MERCUROUS CHLORIDE (CALOMEL) 100.00 GM,M12017,5.0,9858.0,0,887.22,887.22,11632.439999999999,All / Saleable / LABORATORY CHEMICALS
29051100,METHANOL.L.R. 500 ML,M12029,344.0,27675.28,5892.62,1752.5600000000002,1752.5600000000002,37073.02,All / Saleable / ACIDS
29051100,METHANOL.L.R. 2.5 L,M12037,225.0,50530.2,23845.86,1013.33,1013.33,76402.72,All / Saleable / ACIDS
29051100,METHANOL 25 L,M12099,11.0,16250.0,630.0,1530.0,1530.0,19940.0,All / Saleable / ACIDS
28342990,MERCUROUS NITRATE 98% 25.00 GM,M12109,2.0,1256.12,0,113.05,113.05,1482.2199999999998,All / Saleable / LABORATORY CHEMICALS
25199040,MAGNESIUM OXIDE LIGHT 250.00 GM,M12225,53.0,11429.89,736.65,62.53,62.53,12291.6,All / Saleable / LABORATORY CHEMICALS
29031200,METHYLENE DICHLORIDE L.R. 500 ML,M12229,16.0,3007.6200000000003,0,270.68999999999994,270.68999999999994,3549.0000000000005,All / Saleable / LABORATORY CHEMICALS
29031200,METHYLENE DICHLORIDE 25 L,M12279,1.0,3000.0,0,270.0,270.0,3540.0,All / Saleable / LABORATORY CHEMICALS
29153940,METHYL ACETATE 500 ML,M12429,25.0,8167.839999999999,1799.42,316.93,316.93,10601.119999999999,All / Saleable / LABORATORY CHEMICALS
28257020,MOLYBDIC ACID L.R. 100.00 GM,M12517,16.0,9921.720000000001,688.22,1191.88,1191.88,12993.7,All / Saleable / LABORATORY CHEMICALS
29163130,METHYL BENZOATE 250 ML,M12629,21.0,5852.0,2821.5,318.04999999999995,318.04999999999995,9309.6,All / Saleable / LABORATORY CHEMICALS
28369920,MAGNESIUM CARBONATE LIGHT 250.00 GM,M13025,244.0,28634.45,9106.53,1004.6700000000001,1004.6700000000001,39750.32000000001,All / Saleable / LABORATORY CHEMICALS
29094400,2-METHOXY ETHANOL 500 ML,M13129,1.0,233.12,0,20.98,20.98,275.08,All / Saleable / ACIDS
29309099,2-MERCAPTO ETHANOL 98% 100 ML,M13259,7.0,1167.36,142.27,67.86,67.86,1445.35,All / Saleable / LABORATORY CHEMICALS
29163130,METHYL BENZOATE L.R 500 ML,M13529,2.0,1073.84,0,96.65,96.65,1267.14,All / Saleable / LABORATORY CHEMICALS
29051490,2-METHYL PROPAN-1-OL - 99% 500 ML,M14129,6.0,1181.7,212.71,0,0,1394.41,All / Saleable / SOLVENTS
29304000,L-METHIONINE 25.00 GM,M15309,3.0,759.0,136.62,0,0,895.62,All / Saleable / LABORATORY CHEMICALS
29171910,MALEIC ACID L.R 500.00 GM,M16029,9.0,1942.7200000000003,349.70000000000005,0,0,2292.42,All / Saleable / LABORATORY CHEMICALS
29152920,MAGNESIUM ACETATE TETRAHYDRATE 500.00 GM,M20129,4.0,1621.92,0,145.97,145.97,1913.8600000000001,All / Saleable / LABORATORY CHEMICALS
28402010,MAGNESIUM BORATE 250.00 GM,M20325,12.0,1870.96,157.26,200.21000000000004,200.21000000000004,2428.64,All / Saleable / LABORATORY CHEMICALS
38220019,MERCURIC CHLORIDE SOLUTION 5% 125 ML,M20871,23.0,2259.38,232.51,38.62,38.62,2569.1299999999997,All / Saleable / SOLVENTS
38220090,MAGNESON  REAGENT 500 ML,M21229,5.0,724.4,0,48.190000000000005,48.190000000000005,820.7799999999999,All / Saleable / CLINICAL REAGENTS/STAINS
38220090,MAGNESON REAGENT 125 ML,M21271,240.0,10739.800000000001,4205.17,253.60999999999999,253.60999999999999,15452.19,All / Saleable / CLINICAL REAGENTS/STAINS
29171190,MAGNESIUM OXALATE 250.00 GM,M22425,3.0,703.08,0,63.28,63.28,829.64,All / Saleable / LABORATORY CHEMICALS
38220019,MILLON'S REAGENT 500 ML,M22629,32.0,51968.0,6236.16,0,0,58204.16,All / Saleable / CLINICAL REAGENTS/STAINS
38220019,MILLON'S REAGENT 125 ML,M22671,49.0,21779.86,3698.29,803.9800000000001,803.9800000000001,27086.109999999997,All / Saleable / CLINICAL REAGENTS/STAINS
38220090,MASTITIS REAGENT 125 ML,M23629,22.0,1209.32,115.24,43.75,43.75,1412.06,All / Saleable / LABORATORY CHEMICALS
28332990,MERCURIC SULPHATE 100.00 GM,M25625,42.0,44031.61,7573.5599999999995,2050.1499999999996,2050.1499999999996,55705.47,All / Saleable / LABORATORY CHEMICALS
38220090,MILK ADULT.TEST KIT (13x50te),M25750,237.0,205216.2,35859.849999999984,4343.450000000001,4343.450000000001,249762.94999999995,All / Saleable / CLINICAL REAGENTS/STAINS
38220090,MILK ADULT.TEST KIT (REFILL),M25760,3.0,2604.0,0,156.24,156.24,2916.4800000000005,All / Saleable / CLINICAL REAGENTS/STAINS
32041361,MALACHITE GREEN STAIN POWDER 25.00 GM,M30409,48.0,2864.82,631.73,96.12,96.12,3688.79,All / Saleable / INDICATOR POWDERS/SOLUTIONS
32041361,MALACHITE GREEN 100.00 GM,M30467,21.0,3331.26,1012.44,62.28,62.28,4468.26,All / Saleable / LABORATORY CHEMICALS
81043010,MAGNESIUM METAL TURNINGS 99.5% 250.00 GM,M30625,23.0,5300.290000000001,1612.28,124.95,124.95,7162.470000000001,All / Saleable / LABORATORY CHEMICALS
81049090,MAGNESIUM METAL RIBBON 25.00 GM,M30709,593.0,58491.219999999994,7730.910000000001,4135.33,4135.33,74492.79000000001,All / Saleable / LABORATORY CHEMICALS
29061100,MENTHOL CRYSTALS 99% 100.00 GM,M30917,21.0,11064.640000000001,1903.9699999999998,815.25,815.25,14599.109999999999,All / Saleable / LABORATORY CHEMICALS
32041351,NEW METHYLENE BLUE POWDER 5.00 GM,M31701,1.0,558.8,100.58,0,0,659.38,All / Saleable / LABORATORY CHEMICALS
32041351,METHYLENE BLUE STAIN POWDER 25.00 GM,M31709,71.0,13509.800000000001,4843.4400000000005,328.67,328.67,19010.579999999998,All / Saleable / INDICATOR POWDERS/SOLUTIONS
32041351,METHYLENE BLUE TABLETS(50 tab),M31719,1.0,992.0,0,89.28,89.28,1170.56,All / Saleable / LABORATORY CHEMICALS
38220090,MOLISCH'S REAGENT 125 ML,M31771,217.0,11976.78,4277.1,314.25,314.25,16882.379999999994,All / Saleable / LABORATORY CHEMICALS
38220019,METHYLENE BLUE ALKALINE SOLUTI 500 ML,M31829,11.0,2445.5,98.12,203.67,203.67,2950.96,All / Saleable / LABORATORY CHEMICALS
38220019,METHYLENE BLUE ALKALINE SOLN 125 ML,M31871,774.0,50178.24,20363.910000000003,1328.4700000000005,1328.4700000000005,73199.09,All / Saleable / LABORATORY CHEMICALS
38220019,METHYLENE BLUE AQUEOUS 125 ML,M31971,1901.0,96758.93999999999,13908.560000000001,449.45,449.45,111566.4,All / Saleable / INDICATOR POWDERS/SOLUTIONS
38220019,METHYL VIOLET 6.B AQ SOLUTION 125 ML,M32371,20.0,1034.0,124.08,0,0,1158.08,All / Saleable / INDICATOR POWDERS/SOLUTIONS
38220090,MAYER'S SOLUTION 125 ML,M33671,61.0,4098.12,886.46,14.5,14.5,5013.58,All / Saleable / LABORATORY CHEMICALS
32041351,METHYLENE BLUE M.S 100.00 GM,M33709,4.0,2221.44,399.86,0,0,2621.3,All / Saleable / LABORATORY CHEMICALS
38220090,MERCURIC CHLORIDE PAPER 200 LS,M40156,11.0,1424.0,312.0,11.16,11.16,1758.32,All / Saleable / INDICATOR PAPERS
28342990,MERCURIC NITRATE L.R. 100.00 GM,M40717,8.0,8028.25,1445.08,0,0,9473.33,All / Saleable / LABORATORY CHEMICALS
28276090,MERCURIC IODIDE RED 100.00 GM,M40817,10.0,9977.75,1520.7200000000003,728.46,728.46,12955.39,All / Saleable / LABORATORY CHEMICALS
28259090,MERCURIC OXIDE RED L.R 100.00 GM,M40917,34.0,33699.45999999999,6201.3099999999995,99.94,99.94,40100.65000000001,All / Saleable / LABORATORY CHEMICALS
32041971,METANIL YELLOW POWDER 25.00 GM,M41209,14.0,1085.0,0,97.65,97.65,1280.3,All / Saleable / SOLVENTS
29270090,METHYL ORANGE POWDER 25.00 GM,M41309,78.0,5372.26,1329.3200000000002,104.58,104.58,6910.74,All / Saleable / SOLVENTS
38220090,METHYL ORANGE SOLUTION 125 ML,M41471,1114.0,52612.02,17131.94,1011.3999999999999,1011.3999999999999,71766.76,All / Saleable / CLINICAL REAGENTS/STAINS
38220090,METHYL RED SOLUTION 125 ML,M41571,127.0,6318.68,1223.65,178.35,178.35,7899.03,All / Saleable / SOLVENTS
29270090,METHYL RED POWDER 25.00 GM,M41609,46.0,3628.2700000000004,782.52,17.52,17.52,4445.83,All / Saleable / SOLVENTS
32041341,METHYL VIOLET M.S. 25.00 GM,M41809,1.0,77.0,0,6.93,6.93,90.86000000000001,All / Saleable / LABORATORY CHEMICALS
28273100,MAGNESIUM CHLORIDE.A.R. 500.00 GM,M71529,2.0,272.8,0,24.55,24.55,321.90000000000003,All / Saleable / LABORATORY CHEMICALS
28332100,MAGNESIUM SULPHATE A.R 500.00 GM,M71629,1.0,154.38,0,13.89,13.89,182.15999999999997,All / Saleable / LABORATORY CHEMICALS
29051100,METHANOL A.R 2.5 L,M72037,4.0,1423.52,0,128.12,128.12,1679.7599999999998,All / Saleable / ACIDS
29051100,METHANOL A.R. 25 L,M72089,11.0,19250.0,0,1732.5,1732.5,22715.0,All / Saleable / ACIDS
28332940,MANGANOUS SULPHATE MONOHYD A.R 500.00 GM,M74629,4.0,1208.4,198.44,88.71000000000001,88.71000000000001,1584.2600000000002,All / Saleable / LABORATORY CHEMICALS
28332100,MAGNESIUM SULPHATE I.P. 500.00 GM,M80629,1.0,173.6,0,15.62,15.62,204.84,All / Saleable / LABORATORY CHEMICALS
28369920,MAGNESIUM CARBONATE LIGHT I.P. 500.00 GM,M81029,3.0,905.82,0,81.52,81.52,1068.8600000000001,All / Saleable / LABORATORY CHEMICALS
29054300,MANNITOL IP/USP 250.00 GM,M83225,1.0,236.08,42.49,0,0,278.57,All / Saleable / LABORATORY CHEMICALS
29054300,MANNITOL IP/USP 500.00 GM,M83229,20.0,9214.400000000001,1658.59,0,0,10872.99,All / Saleable / LABORATORY CHEMICALS
29054300,MANNITOL IP/USP 2.50 KG,M83237,40.0,40500.0,0,3645.0,3645.0,47790.0,All / Saleable / LABORATORY CHEMICALS
29054300,MANNITOL IP/USP 25.00 KG,M83288,24.0,221400.0,0,19926.0,19926.0,261252.0,All / Saleable / LABORATORY CHEMICALS
29051100,METHANOL HPLC 2.5 L,M94037,50.0,22476.0,0,2022.83,2022.83,26521.659999999993,All / Saleable / ACIDS
29071510,NAPHTHOL ALPHA 100.00 GM,N10117,107.0,15736.23,5287.460000000001,750.5099999999998,750.5099999999998,22524.709999999995,All / Saleable / LABORATORY CHEMICALS
28402090,NICKEL BORATE 100.00 GM,N10217,15.0,2897.45,521.54,0,0,3418.99,All / Saleable / LABORATORY CHEMICALS
29071520,NAPHTHOL BETA 250.00 GM,N10225,141.0,17939.090000000004,7781.0999999999985,495.4499999999999,495.4499999999999,26711.09,All / Saleable / LABORATORY CHEMICALS
29029040,NAPHTHALENE POWDER 500.00 GM,N10329,115.0,22105.439999999995,6410.88,1226.17,1226.17,30968.66,All / Saleable / LABORATORY CHEMICALS
29152990,NICKEL ACETATE TETRAHYDRATE 50.00 GM,N10404,14.0,3531.0,172.56,501.52,501.52,4706.6,All / Saleable / LABORATORY CHEMICALS
28362090,NICKEL CARBONATE L.R. 250.00 GM,N10429,20.0,8604.4,1548.79,0,0,10153.189999999999,All / Saleable / LABORATORY CHEMICALS
29152990,NICKEL ACETATE TETRAHYDRATE 5.00 KG,N10449,4.0,12060.0,2170.8,0,0,14230.8,All / Saleable / LABORATORY CHEMICALS
28362090,NICKEL CARBONATE 5.00 KG,N10451,1.0,4050.0,0,364.5,364.5,4779.0,All / Saleable / LABORATORY CHEMICALS
28352990,NICKEL PHOSPHATE 250.00 GM,N10525,11.0,5689.969999999999,1450.47,270.35,270.35,7681.14,All / Saleable / LABORATORY CHEMICALS
28332400,NICKEL SULPHATE L.R. 250.00 GM,N10629,67.0,26388.769999999997,8734.159999999998,626.9200000000001,626.9200000000001,36376.77,All / Saleable / LABORATORY CHEMICALS
28332400,NICKEL SULPHATE 5.00 KG,N10639,30.0,82950.0,0,7465.5,7465.5,97881.0,All / Saleable / LABORATORY CHEMICALS
28415090,NICKEL CHROMATE (Ni-32-34%) 50.00 GM,N10704,1.0,323.02,0,29.07,29.07,381.15999999999997,All / Saleable / LABORATORY CHEMICALS
28080010,NITRIC ACID L.R. 500 ML,N10729,937.0,87107.62,24804.890000000007,3599.7999999999997,3599.7999999999997,119112.10999999997,All / Saleable / LABORATORY CHEMICALS
28080010,NITRIC ACID L.R. TC PACK 500 ML,N10730,600.0,63860.99999999999,11494.99,0,0,75355.98999999999,All / Saleable / LABORATORY CHEMICALS
28080010,NITRIC ACID L.R 25 L,N10733,81.0,157625.0,0,14186.25,14186.25,185997.5,All / Saleable / LABORATORY CHEMICALS
28080010,NITRIC ACID L.R. 2.5 L,N10737,834.0,212779.08000000002,68728.98000000001,4208.820000000001,4208.820000000001,289925.69999999995,All / Saleable / LABORATORY CHEMICALS
28080010,NITRIC ACID.L.R. (BPb) 500 ML,N10739,20.0,1639.0,295.02,0,0,1934.02,All / Saleable / LABORATORY CHEMICALS
28080010,NITRIC ACID (1:2) (Sp.gra.1.2) 5 L,N10754,2.0,928.76,0,83.59,83.59,1095.94,All / Saleable / LABORATORY CHEMICALS
28080010,NITRIC ACID (1:2) (Sp.gra.1.2) 25 L,N10788,12.0,18000.0,0,1620.0,1620.0,21240.0,All / Saleable / LABORATORY CHEMICALS
28080010,NITRIC ACID (1:3) (SP.GR.1.3) 25 L,N10789,12.0,24000.0,0,2160.0,2160.0,28320.0,All / Saleable / LABORATORY CHEMICALS
29163990,1-NAPHTHYL ACETIC ACID 98.5% 25.00 GM,N10909,13.0,1102.6,198.47000000000003,0,0,1301.07,All / Saleable / LABORATORY CHEMICALS
29163990,1-NAPHTHYL ACETIC ACID 98.5% 500.00 GM,N10939,15.0,17325.0,0,1559.25,1559.25,20443.5,All / Saleable / LABORATORY CHEMICALS
28254000,NICKEL OXIDE (Ni-78-79%) 100.00 GM,N11017,2.0,1797.6,323.57,0,0,2121.17,All / Saleable / LABORATORY CHEMICALS
28273500,NICKEL CHLORIDE.L.R. 250.00 GM,N11525,99.0,23030.85,3440.96,1309.06,1309.06,29089.93,All / Saleable / LABORATORY CHEMICALS
28273500,NICKEL CHLORIDE 5.00 KG,N11539,13.0,40300.0,0,3627.0,3627.0,47554.0,All / Saleable / LABORATORY CHEMICALS
29042010,NITROBENZENE.L.R. 500 ML,N11579,78.0,12121.92,832.03,795.48,795.48,14544.910000000002,All / Saleable / LABORATORY CHEMICALS
28080010,NITRIC ACID L.R T.C PACK 2.5 L,N11737,52.0,16615.2,2990.7400000000002,0,0,19605.94,All / Saleable / LABORATORY CHEMICALS
28342990,NICKEL NITRATE.L.R. 250.00 GM,N12025,40.0,11895.059999999998,4139.5199999999995,548.31,548.31,17131.199999999997,All / Saleable / LABORATORY CHEMICALS
34029011,NICEKLEEN 250 ML,N12429,48.0,2534.2799999999997,2016.85,153.11,153.11,4857.349999999999,All / Saleable / LABORATORY CHEMICALS
29089910,Para NITROPHENOL 250.00 GM,N12525,5.0,799.8,0,71.97999999999999,71.97999999999999,943.7600000000002,All / Saleable / LABORATORY CHEMICALS
29163990,P-NITROBENZOIC ACID 500.00 GM,N12579,5.0,1351.57,93.23,125.05000000000001,125.05000000000001,1694.8999999999999,All / Saleable / LABORATORY CHEMICALS
29214226,p-NITROANILINE - 99% 100.00 GM,N13009,11.0,1209.72,172.20999999999998,68.31,68.31,1518.5500000000002,All / Saleable / LABORATORY CHEMICALS
29214225,m-NITROANILINE 99% 250.00 GM,N13025,1.0,380.06,0,34.21,34.21,448.47999999999996,All / Saleable / LABORATORY CHEMICALS
13023290,NUTRIENT AGAR 100.00 GM,N14009,7.0,4656.33,577.66,260.48,260.48,5754.949999999999,All / Saleable / LABORATORY CHEMICALS
29042050,p-NITRO TOLUENE 500.00 GM,N16329,5.0,759.5,136.71,0,0,896.21,All / Saleable / LABORATORY CHEMICALS
29214511,1-NAPHTHYLAMINE-98% 500.00 GM,N18129,16.0,6024.06,1696.56,76.22,76.22,7873.06,All / Saleable / LABORATORY CHEMICALS
38220019,NESSLER'S REAGENT 125 ML,N20271,2623.0,205724.84000000003,66302.88,1309.4800000000002,1309.4800000000002,274646.68000000005,All / Saleable / CLINICAL REAGENTS/STAINS
38220019,NIGROSINE 10% SOLUTION 125 ML,N20471,15.0,937.4,215.82,20.27,20.27,1193.76,All / Saleable / CLINICAL REAGENTS/STAINS
32041231,NIGROSINE.M.S. (WATER SOLUBLE) 25.00 GM,N20809,6.0,444.34000000000003,53.06,26.92,26.92,551.24,All / Saleable / LABORATORY CHEMICALS
29089990,Ortho NITROPHENOL 250.00 GM,N22725,13.0,3178.2200000000003,611.04,24.16,24.16,3837.5800000000004,All / Saleable / LABORATORY CHEMICALS
29089990,O-NITROPHENOL 500.00 GM,N22729,1.0,523.28,0,47.1,47.1,617.48,All / Saleable / LABORATORY CHEMICALS
29089910,P-NITROPHENOL 500.00 GM,N32429,17.0,5008.2,616.9000000000001,199.21,199.21,6023.52,All / Saleable / LABORATORY CHEMICALS
38220090,NEUTRAL RED INDICATOR SOLUTION 125 ML,N40471,3.0,167.39999999999998,0,15.059999999999999,15.059999999999999,197.51999999999998,All / Saleable / SOLVENTS
38220090,ALPHA NAPHTHOL SOLUTION 125 ML,N40871,20.0,1224.08,230.1,15.92,15.92,1486.02,All / Saleable / LABORATORY CHEMICALS
38220090,NINHYDRIN SOLUTION 125 ML,N40971,325.0,15942.8,3599.5199999999995,209.32,209.32,19960.96,All / Saleable / LABORATORY CHEMICALS
32041429,NEUTRAL RED POWDER 5.00 GM,N42001,1.0,80.6,0,7.25,7.25,95.1,All / Saleable / SOLVENTS
28080010,NITRIC ACID A.R. 500 ML,N70829,65.0,7487.3,0,673.8599999999999,673.8599999999999,8835.019999999999,All / Saleable / LABORATORY CHEMICALS
28080010,NITRIC ACID.A.R. TC PACK 500 ML,N70830,8.0,948.48,170.73,0,0,1119.21,All / Saleable / LABORATORY CHEMICALS
28080010,NITRIC ACID A.R. 2.5 L,N70837,2.0,675.0,0,60.75,60.75,796.5,All / Saleable / LABORATORY CHEMICALS
28080010,NITRIC ACID A.R. T.C PACK 2.5 L,N71837,16.0,7063.68,1271.46,0,0,8335.14,All / Saleable / LABORATORY CHEMICALS
29144000,NINHYDRIN A.R. 10.00 GM,N72005,47.0,15404.169999999998,3994.57,870.06,870.06,21138.859999999997,All / Saleable / LABORATORY CHEMICALS
29199090,4-NITRO PHENYL DISOD.PHOS.AR 5.00 GM,N75601,1.0,802.9,0,72.26,72.26,947.42,All / Saleable / LABORATORY CHEMICALS
70179010,Receiver adapter 24/29Plainben,NG1654,2.0,244.2,0,21.98,21.98,288.16,All / Saleable / GLASSWARES
70179010,"Receiver adapter,bent,24/29",NG1855,1.0,244.86,0,22.04,22.04,288.94000000000005,All / Saleable / GLASSWARES
70179010,BEAKER WITH SPOUT (50 ML),NG3004,50.0,1684.8,0,151.63,151.63,1988.06,All / Saleable / GLASSWARES
70179010,BEAKER WITH SPOUT (100 ML),NG3005,92.0,3417.36,0,307.55000000000007,307.55000000000007,4032.46,All / Saleable / GLASSWARES
70179010,BEAKER WITH SPOUT (250 ML),NG3007,88.0,3396.4799999999996,0,305.69,305.69,4007.8600000000006,All / Saleable / GLASSWARES
70179010,BEAKER WITH SPOUT (500 ML),NG3009,115.0,7588.799999999999,0,683.0,683.0,8954.800000000001,All / Saleable / GLASSWARES
70179010,BEAKER WITH SPOUT (1 LT),NG3011,79.0,9855.27,1762.4100000000003,532.0699999999999,532.0699999999999,12681.82,All / Saleable / GLASSWARES
70179010,BEAKER WITH SPOUT (2 LT),NG3012,14.0,3033.8,546.08,0,0,3579.88,All / Saleable / GLASSWARES
70179010,B.O.D BOTTLE 300 ML,NG3152,10.0,3141.6,0,282.74,282.74,3707.08,All / Saleable / GLASSWARES
70179010,SCREW CAP BOTTLE - 500 ML,NG3405,10.0,1914.0,0,172.26,172.26,2258.5200000000004,All / Saleable / GLASSWARES
70179010,"Dropping bottle,30ml",NG3801,100.0,13920.0,0,1252.8,1252.8,16425.6,All / Saleable / GLASSWARES
70179010,BURETTE (25 ML),NG4305,24.0,4897.2,881.5,0,0,5778.7,All / Saleable / GLASSWARES
70179010,BURETTE   (50 ML),NG4306,135.0,33347.16,5002.09,3358.53,3358.53,45066.310000000005,All / Saleable / GLASSWARES
70179010,BURETTE CLASS B - 25ML,NG4402,50.0,10770.0,0,969.3,969.3,12708.599999999999,All / Saleable / GLASSWARES
70179010,BURETTE CLASS - B - 50 ML,NG4403,215.0,55698.9,0,5012.900000000001,5012.900000000001,65724.7,All / Saleable / GLASSWARES
70179010,"Burette,cl.A,-reservoir 50ML",NG4603,4.0,13039.4,2347.09,0,0,15386.489999999998,All / Saleable / GLASSWARES
70179010,Condenser Leibig driptip 300mm,NG4952,12.0,2395.8,431.24,0,0,2827.04,All / Saleable / GLASSWARES
70179010,Cylinder 50ml (Graduated),NG5431,10.0,930.6,0,83.75,83.75,1098.1,All / Saleable / GLASSWARES
70179010,MEASURING CYLINDER-SPOUT(10ML),NG5652,10.0,897.6,0,80.78,80.78,1059.16,All / Saleable / GLASSWARES
70179010,MEASURING CYLINDER-SPOUT(50ML),NG5654,24.0,2758.8,496.58000000000004,0,0,3255.38,All / Saleable / GLASSWARES
70179010,MEASURING CYLINDER-SPOUT(100ML,NG5655,25.0,3890.7,518.76,155.63,155.63,4720.72,All / Saleable / GLASSWARES
70179010,MEASURING CYLINDER-SPOUT(250ML,NG5656,3.0,932.58,0,83.93,83.93,1100.44,All / Saleable / GLASSWARES
70179010,MEASURING CYLINDER-SPOUT-500ML,NG5657,12.0,5401.44,0,486.13,486.13,6373.699999999999,All / Saleable / GLASSWARES
70179010,MEASURING CYLINDER-SPOUT -1 LT,NG5658,3.0,2075.04,0,186.75,186.75,2448.54,All / Saleable / GLASSWARES
70179010,MEASURING CYLINDER (A) - 1L,NG5728,2.0,2170.08,0,195.31,195.31,2560.7,All / Saleable / GLASSWARES
70179010,GRADUATED CYLINDER (0 - 100ML),NG5755,6.0,1342.44,0,120.82,120.82,1584.08,All / Saleable / GLASSWARES
70179010,DESICATOR - 150 MM,NG5832,2.0,6287.16,0,565.84,565.84,7418.84,All / Saleable / GLASSWARES
70179010,PETRIDISH (OUTER DIA. 9 CM),NG5868,39.0,4350.06,0,391.51,391.51,5133.080000000001,All / Saleable / GLASSWARES
70179010,Evaporating dish 105x55mm,NG5892,20.0,6660.0,0,599.4,599.4,7858.799999999999,All / Saleable / GLASSWARES
70179010,FLAT BOTTOM FLASK (250 ML),NG6005,5.0,326.7,0,29.4,29.4,385.49999999999994,All / Saleable / GLASSWARES
70179010,F.B.FLASK SHORT NECK - 500 ML,NG6053,1.0,146.52,0,13.19,13.19,172.9,All / Saleable / GLASSWARES
70179010,Flask (Round bottom) 250ml,NG6105,12.0,653.4,117.61,0,0,771.01,All / Saleable / GLASSWARES
70179010,R.B.FLASK SHORT NECK - 250 ML,NG6153,24.0,2310.0,415.8,0,0,2725.8,All / Saleable / GLASSWARES
70179010,CONICAL FLASK - 50 ML,NG6503,10.0,442.2,0,39.8,39.8,521.8,All / Saleable / GLASSWARES
70179010,CONICAL FLASK (100 ML),NG6504,120.0,4495.7,795.96,39.8,39.8,5371.26,All / Saleable / GLASSWARES
70179010,CONICAL FLASK 150 ML,NG6505,75.0,4045.5,0,364.09000000000003,364.09000000000003,4773.68,All / Saleable / GLASSWARES
70179010,CONICAL FLASK (250 ML),NG6506,410.0,26343.2,2574.0,2195.8599999999997,2195.8599999999997,33308.92,All / Saleable / GLASSWARES
70179010,CONICAL FLASK (500 ML),NG6507,45.0,3987.5,430.65000000000003,215.32,215.32,4848.790000000001,All / Saleable / GLASSWARES
70179010,CONICAL FLASK (1 LT),NG6508,12.0,1820.3899999999999,366.81,102.7,102.7,2392.6000000000004,All / Saleable / GLASSWARES
70179010,Conical Flask 2000ml,NG6509,4.0,1122.0,0,100.98,100.98,1323.96,All / Saleable / GLASSWARES
70179010,Conical Flask 3000ml,NG6510,2.0,1576.08,0,141.85,141.85,1859.7799999999997,All / Saleable / GLASSWARES
70179010,FILTER FLASK HEAVY WALL 250ML,NG6703,2.0,417.6,0,37.58,37.58,492.76,All / Saleable / GLASSWARES
70179010,VOLUMETRIC STAD. FLASK 100ML,NG6805,169.0,22149.0,614.78,2218.8199999999997,2218.8199999999997,27201.42,All / Saleable / GLASSWARES
70179010,VOLUMETRIC STD. FLASK 250ML,NG6807,40.0,6371.4,0,573.43,573.43,7518.26,All / Saleable / GLASSWARES
70179010,VOLUMETRIC STD. FLASK 500 ML,NG6808,25.0,5460.0,0,491.4,491.4,6442.799999999999,All / Saleable / GLASSWARES
70179010,VOLUMETRIC STD. FLASK 1000ML,NG6809,10.0,2739.0,493.02,0,0,3232.02,All / Saleable / GLASSWARES
70179010,Volumetric flask cl.A - 100ml,NG6856,25.0,7326.0,0,659.34,659.34,8644.68,All / Saleable / GLASSWARES
70179010,"Volumetric flask,cl.B, 50ml",NG6905,10.0,1095.6,0,98.6,98.6,1292.7999999999997,All / Saleable / GLASSWARES
70179010,Volumetric flask 100ml(LDPE),NG6906,10.0,1023.0,184.14,0,0,1207.1399999999999,All / Saleable / GLASSWARES
70179010,Volumetric flask 250ml-stopper,NG6908,50.0,7361.2,946.44,425.9,425.9,9159.439999999999,All / Saleable / GLASSWARES
