HSN,NAME,P CODE,TOTAL QUANTITY,UNTAXED TOTAL,IGST,SGST,CGST,TAXED TOTAL
29181610,CALCIUM GLUCONATE 500.00 GM,C40129,1.0,131.51,23.67,0,0,155.18,All / Saleable / LABORATORY CHEMICALS
38220090,COBALT CHLORIDE TEST PAPER 200 LS,C40356,56.0,4179.0,721.98,0,0,4900.98,All / Saleable / LABORATORY CHEMICALS
38220090,CHLOROPHENOL RED SOLUTION 125 ML,C41971,13.0,644.49,77.34,0,0,721.8299999999999,All / Saleable / SOLVENTS
28272000,CALCIUM CHLORIDE DIHYDRATE A.R 250.00 GM,C42017,12.0,2693.76,484.88,0,0,3178.6400000000003,All / Saleable / LABORATORY CHEMICALS
29309040,L-CYSTEINE (FOR BIOCHEMISTRY) 5.00 GM,C43101,14.0,1590.8000000000002,286.34000000000003,0,0,1877.1399999999999,All / Saleable / LABORATORY CHEMICALS
32041421,CONGO RED POWDER 25.00 GM,C43209,5.0,431.6,77.69,0,0,509.29,All / Saleable / SOLVENTS
38220090,CONGO RED INDICATOR SOLUTION 125 ML,C43371,10.0,477.09,0,28.63,28.63,534.35,All / Saleable / SOLVENTS
28011000,CHLORINE TABLETS 100.00 GM,C51017,25.0,3960.6,575.64,68.63,68.63,4673.499999999999,All / Saleable / LABORATORY CHEMICALS
28011000,CHLORINE TABLETS (Cl- 58-62%) 500.00 GM,C51029,21.0,14473.130000000001,0,1302.58,1302.58,17078.289999999997,All / Saleable / LABORATORY CHEMICALS
28272000,CALCIUM CHLORIDE DIHYDRATE A.R 500.00 GM,C70529,6.0,2452.2,441.4,0,0,2893.6,All / Saleable / LABORATORY CHEMICALS
38021000,CHARCOAL ACTIVATED A.R 250.00 GM,C74025,10.0,3146.0,566.28,0,0,3712.2799999999997,All / Saleable / LABORATORY CHEMICALS
29142200,CYCLO HEXANONE A.R 2.5 L,C75037,20.0,8300.0,0,747.0,747.0,9794.0,All / Saleable / LABORATORY CHEMICALS
28365000,CALCIUM CARBONATE A.R 500.00 GM,C75629,10.0,2502.24,409.52,20.44,20.44,2952.64,All / Saleable / LABORATORY CHEMICALS
28272000,CALCIUM CHLORIDE DIHYDRATE I.P 500.00 GM,C84229,16.0,3040.0,0,273.6,273.6,3587.2,All / Saleable / SOLVENTS
29181400,CITRIC ACID IP/USP 25.00 KG,C84803,14.0,35320.0,0,3178.8,3178.8,41677.6,All / Saleable / LABORATORY CHEMICALS
29071110,CARBOL-N 100.00 GM,C91500,2960.0,121200.0,20736.0,540.0,540.0,143016.0,All / Saleable / AGRO PRODUCTS
29280090,DIACETYL MONOXIME L.R. 25.00 GM,D10109,10.0,1943.7,159.59,95.14,95.14,2293.57,All / Saleable / CLINICAL REAGENTS/STAINS
29173910,DIBUTYL PHTHALATE 500 ML,D10229,10.0,2380.8,0,214.27,214.27,2809.3400000000006,All / Saleable / LABORATORY CHEMICALS
29223900,p-DIMETHYLAMINO BENZALDEHYDE 25.00 GM,D10509,15.0,2031.12,50.78,157.42,157.42,2396.74,All / Saleable / LABORATORY CHEMICALS
29223900,P.DIMETHYLAMINO BENZALDEHYDE 100.00 GM,D10517,11.0,5384.719999999999,592.49,188.39,188.39,6353.99,All / Saleable / LABORATORY CHEMICALS
29280090,DIMETHYL GLYOXIME L.R. 100.00 GM,D10617,73.0,17392.46,2589.4799999999996,270.59,270.59,20523.120000000003,All / Saleable / LABORATORY CHEMICALS
29214410,DIPHENYLAMINE 250.00 GM,D10625,98.0,28181.729999999996,3802.74,635.0,635.0,33254.47,All / Saleable / LABORATORY CHEMICALS
29309099,DIMETHYL SULPHOXIDE 500 ML,D10629,8.0,2156.5,282.15,53.01,53.01,2544.67,All / Saleable / LABORATORY CHEMICALS
29214410,DIPHENYLAMINE 100.00 GM,D10637,6.0,816.18,146.91,0,0,963.0899999999999,All / Saleable / LABORATORY CHEMICALS
38220090,DAVARDA'S ALLOY POWDER 100.00 GM,D10717,14.0,2948.4,353.81,0,0,3302.21,All / Saleable / LABORATORY CHEMICALS
29211990,DIETHYLAMINE 500 ML,D10729,10.0,2698.64,322.37,81.69,81.69,3184.39,All / Saleable / LABORATORY CHEMICALS
29280090,2.4 DINITRO PHENYL HYDRAZINE 25.00 GM,D10809,172.0,13145.360000000002,1961.4999999999998,202.32999999999998,202.32999999999998,15511.52,All / Saleable / LABORATORY CHEMICALS
29094100,DIETHYLENE GLYCOL (DIGOL) 500 ML,D10829,13.0,2397.5,431.54999999999995,0,0,2829.05,All / Saleable / LABORATORY CHEMICALS
29039120,"1,2-DICHLOROBENZENE 99% 500 ML",D11525,5.0,1259.3,226.67,0,0,1485.97,All / Saleable / LABORATORY CHEMICALS
29091100,DIETHYL ETHER L.R. 500 ML,D11529,1039.0,143571.43,15248.650000000001,5297.1100000000015,5297.1100000000015,169414.3,All / Saleable / ACIDS
29091100,DIETHYL ETHER - 98% 2.5 L,D11537,38.0,30073.239999999998,5122.35,145.41,145.41,35486.409999999996,All / Saleable / ACIDS
29039229,"1,3-DICHLORO BENZENE 98% 250 ML",D11625,5.0,2254.0,405.72,0,0,2659.7200000000003,All / Saleable / LABORATORY CHEMICALS
29182990,"3,5-DINITRO SALICYLIC ACID 25.00 GM",D12309,20.0,8796.48,1145.89,218.74,218.74,10379.85,All / Saleable / LABORATORY CHEMICALS
29039130,"1,4-DICHLOROBENZENE 500.00 GM",D12529,39.0,5588.959999999999,692.64,156.69000000000003,156.69000000000003,6594.9800000000005,All / Saleable / LABORATORY CHEMICALS
29214290,"N,N-DIMETHYL ANILINE 500 ML",D13229,1.0,266.0,47.88,0,0,313.88,All / Saleable / LABORATORY CHEMICALS
28539010,D.M.WATER 5 L,D15051,4450.0,639416.0,82708.2,16193.39,16193.39,754510.98,All / Saleable / LABORATORY CHEMICALS
28539010,D.M.WATER (DOUBLE DISTILLED) 5 L,D17151,68.0,17720.0,0,1594.8000000000002,1594.8000000000002,20909.6,All / Saleable / LABORATORY CHEMICALS
28539010,D.M.WATER 500 ML,D20079,321.0,12300.28,2040.6299999999997,86.72,86.72,14514.35,All / Saleable / LABORATORY CHEMICALS
38220019,DIAZO REAGENT SOLUTION-A 125 ML,D20371,8.0,344.19,35.57,2.86,2.86,385.47999999999996,All / Saleable / CLINICAL REAGENTS/STAINS
38220019,DIAZO REAGENT SOLUTION-B 125 ML,D20471,1.0,47.74,0,2.86,2.86,53.46,All / Saleable / CLINICAL REAGENTS/STAINS
35051010,DEXTRIN WHITE 500.00 GM,D20729,8.0,1057.28,190.31,0,0,1247.59,All / Saleable / LABORATORY CHEMICALS
38220019,DRABKINS SOLUTION 1 L,D21083,5.0,656.55,30.24,24.27,24.27,735.33,All / Saleable / CLINICAL REAGENTS/STAINS
29241900,N-N-DIMETHYL FORMAMIDE 500 ML,D21179,21.0,3027.58,544.97,0,0,3572.55,All / Saleable / LABORATORY CHEMICALS
29252990,"2,6-DICHLORO PHENOL INDOPHENOL 5.00 GM",D21401,12.0,8190.82,804.19,335.08000000000004,335.08000000000004,9665.17,All / Saleable / LABORATORY CHEMICALS
38220090,DRAGENDROFF'S REAGENT 125 ML,D30471,24.0,15772.35,1481.0100000000002,374.7,374.7,18002.760000000002,All / Saleable / LABORATORY CHEMICALS
38220019,D.P.X.MOUNTANT 250 ML,D30475,403.0,70355.6,6798.44,822.1199999999999,822.1199999999999,78798.28,All / Saleable / CLINICAL REAGENTS/STAINS
29280090,"1,5-DIPHENYL CARBAZIDE.A.R-99% 10.00 GM",D31205,24.0,8114.0199999999995,328.37,566.08,566.08,9574.55,All / Saleable / LABORATORY CHEMICALS
29042020,m-DINITRO BENZENE 250.00 GM,D41317,62.0,18848.44,3271.9700000000003,60.38,60.38,22241.17,All / Saleable / LABORATORY CHEMICALS
38220019,DRABKIN'S SOLUTION (WITH STD.) 5 L,D55008,2.0,623.28,74.79,0,0,698.0699999999999,All / Saleable / CLINICAL REAGENTS/STAINS
29309099,DITHIZONE A.R. - 98% 5.00 GM,D70801,5.0,2455.6,442.01,0,0,2897.6099999999997,All / Saleable / LABORATORY CHEMICALS
29091100,DIETHYL ETHER.A.R 500 ML,D71529,39.0,9140.04,0,822.61,822.61,10785.260000000002,All / Saleable / SOLVENTS
29214410,DIPHENYLAMINE A.R 100.00 GM,D75617,4.0,893.04,160.75,0,0,1053.79,All / Saleable / LABORATORY CHEMICALS
29224990,EDTA (ACID) L.R. 100.00 GM,E10117,20.0,2182.5,284.6,54.13,54.13,2575.36,All / Saleable / LABORATORY CHEMICALS
29224990,EDTA DISODIUM SALT L.R. 100.00 GM,E10217,289.0,24170.64,3010.19,670.2299999999999,670.2299999999999,28521.289999999997,All / Saleable / LABORATORY CHEMICALS
29224990,EDTA DISODIUM SALT L.R 500.00 GM,E10229,70.0,28020.899999999998,0,2521.88,2521.88,33064.66,All / Saleable / LABORATORY CHEMICALS
29224990,EDTA DI POTASSIUM SALT 100.00 GM,E10317,25.0,4898.4,881.71,0,0,5780.110000000001,All / Saleable / LABORATORY CHEMICALS
29221100,ETHANOLAMINE (MONO) 500 ML,E11329,10.0,2004.8,360.86,0,0,2365.66,All / Saleable / LABORATORY CHEMICALS
29153100,ETHYL ACETATE L.R. 500 ML,E11429,170.0,21047.14,2312.7,737.8900000000001,737.8900000000001,24835.620000000003,All / Saleable / ACIDS
29153100,ETHYL ACETATE.L.R. 25 L,E11433,8.0,19800.0,0,1782.0,1782.0,23364.0,All / Saleable / ACIDS
29153100,ETHYL ACETATE L.R. 2.5 L,E11437,40.0,21540.04,1068.01,1404.5900000000001,1404.5900000000001,25417.230000000003,All / Saleable / ACIDS
29053100,ETHYLENE GLYCOL (ETHANE DI_OL) 500 ML,E11529,16.0,2540.16,457.23,0,0,2997.39,All / Saleable / LABORATORY CHEMICALS
29141200,ETHYL METHYL KETONE (MEK) 200 L,E11604,40.0,1000000.0,180000.0,0,0,1180000.0,All / Saleable / ACIDS
29141200,ETHYL METHYL KETONE 500 ML,E11629,138.0,26242.5,4313.52,205.06,205.06,30966.14,All / Saleable / ACIDS
29141200,ETHYL METHYL KETONE (MEK) 2.5 L,E11637,68.0,58743.240000000005,4409.14,2232.0,2232.0,67616.38,All / Saleable / ACIDS
29224990,EDTA DISODIUM SALT 2.50 KG,E11739,2.0,3445.96,0,310.14,310.14,4066.24,All / Saleable / LABORATORY CHEMICALS
29224990,EDTA DISODIUM SALT 25.00 KG,E11788,5.0,33650.0,3627.0,1215.0,1215.0,39707.0,All / Saleable / LABORATORY CHEMICALS
29094400,2-ETHOXY ETHANOL 500 ML,E12129,5.0,796.25,143.32,0,0,939.5699999999999,All / Saleable / ACIDS
29141200,ETHYL METHYL KETONE (MEK) 25 L,E12888,2.0,6650.0,0,598.5,598.5,7847.0,All / Saleable / ACIDS
29163190,ETHYL BENZOATE 500 ML,E13129,5.0,2113.44,141.37,119.52000000000001,119.52000000000001,2493.85,All / Saleable / LABORATORY CHEMICALS
38220019,EDTA SOLUTION 10% 125 ML,E20371,396.0,18844.85,2173.06,44.19,44.19,21106.29,All / Saleable / CLINICAL REAGENTS/STAINS
38220019,EHRLICHS REAGENT 125 ML,E20671,84.0,4993.7300000000005,474.7,62.28000000000001,62.28000000000001,5592.99,All / Saleable / CLINICAL REAGENTS/STAINS
38220019,EOSINOPHIL DILUTING FLUID 125 ML,E21071,388.0,21333.03,2441.85,59.05,59.05,23892.98,All / Saleable / CLINICAL REAGENTS/STAINS
38220019,ESBACH'S REAGENT (FOR PROTEIN) 125 ML,E21371,162.0,7311.6,864.01,6.7,6.7,8189.01,All / Saleable / CLINICAL REAGENTS/STAINS
38220019,EDTA Solution 5% 125 ML,E21471,404.0,18463.88,2215.67,0,0,20679.550000000003,All / Saleable / CLINICAL REAGENTS/STAINS
35021900,EGG ALBUMIN FLAKES 25.00 GM,E30109,77.0,9355.08,1300.0100000000002,191.96,191.96,11039.01,All / Saleable / LABORATORY CHEMICALS
32041291,EOSIN YELLOW STAIN POWDER 25.00 GM,E30809,21.0,2472.0,330.01000000000005,57.47,57.47,2916.95,All / Saleable / INDICATOR POWDERS/SOLUTIONS
38220019,EOSIN YELLOW STAIN SOLUTION 125 ML,E30971,590.0,28787.670000000006,3079.44,187.55,187.55,32242.210000000006,All / Saleable / INDICATOR POWDERS/SOLUTIONS
32041979,ERIOCHROME BLACK T SOLUTION  5 L,E41139,1.0,850.0,153.0,0,0,1003.0,All / Saleable / SOLVENTS
38220090,ERIOCHROME BLACK T SOLUTION 125 ML,E41171,213.0,11101.859999999999,1235.81,57.25,57.25,12452.17,All / Saleable / SOLVENTS
32041979,ERIOCHROME BLACK T POWDER 25.00 GM,E41209,188.0,19109.380000000005,3164.76,137.48,137.48,22549.100000000002,All / Saleable / SOLVENTS
33012924,EUCALYPTUS OIL 250 ML,E41525,6.0,3918.3,705.29,0,0,4623.59,All / Saleable / LABORATORY CHEMICALS
38220090,EDTA SOLUTION N/10 5 L,E50451,5.0,1625.0,292.5,0,0,1917.5,All / Saleable / VOLUMETRIC SOLUTIONS
38220090,EDTA SOLUTION N/10 500 ML,E50479,436.0,26402.760000000002,3860.9700000000007,47.47,47.47,30358.67,All / Saleable / VOLUMETRIC SOLUTIONS
38220090,EDTA SOLUTION N/50 5 L,E60551,5.0,1375.0,247.5,0,0,1622.5,All / Saleable / ANALYSIS KITS
38220090,EDTA SOLUTION N/50 500 ML,E60579,326.0,18085.199999999997,2712.7799999999997,35.15,35.15,20868.280000000002,All / Saleable / ANALYSIS KITS
38220090,EDTA SOLUTION - M/10 500 ML,E60679,100.0,11684.4,1702.5800000000002,0,0,13386.980000000001,All / Saleable / VOLUMETRIC SOLUTIONS
29153100,ETHYL ACETATE A.R 500 ML,E71429,16.0,3065.28,0,275.88,275.88,3617.0400000000004,All / Saleable / ACIDS
29153100,ETHYL ACETATE A.R 25 L,E71488,3.0,8400.0,0,756.0,756.0,9912.0,All / Saleable / ACIDS
29224990,EDTA DISODIUM SALT A.R. 100.00 GM,E71517,3.0,341.62,0,30.74,30.74,403.1,All / Saleable / LABORATORY CHEMICALS
29141200,ETHYL METHYL KETONE A.R 500 ML,E74629,36.0,9523.8,1714.28,0,0,11238.08,All / Saleable / ACIDS
32041949,FAST SULPHON BLACK F 25.00 GM,F10109,6.0,1464.96,263.69,0,0,1728.65,All / Saleable / LABORATORY CHEMICALS
32041947,FAST BLUE B SALT 10.00 GM,F10129,3.0,338.52,0,30.47,30.47,399.46000000000004,All / Saleable / LABORATORY CHEMICALS
28273990,FERRIC CHLORIDE ANHYDROUS 500.00 GM,F10329,402.0,36229.68,4156.54,1182.43,1182.43,42751.08,All / Saleable / LABORATORY CHEMICALS
28273990,FERRIC CHLORIDE HEXAHYDRATE 500.00 GM,F10429,1.0,118.98,0,10.71,10.71,140.4,All / Saleable / LABORATORY CHEMICALS
28211020,FERRIC HYDROXIDE 62% 500.00 GM,F10529,4.0,704.0,126.72,0,0,830.72,All / Saleable / LABORATORY CHEMICALS
29171190,FERROUS OXALATE L.R 100.00 GM,F10617,5.0,1636.25,294.52,0,0,1930.77,All / Saleable / LABORATORY CHEMICALS
28273990,FERRIC CHLORIDE C.P 5.00 KG,F10637,5.0,1450.0,0,130.5,130.5,1711.0,All / Saleable / LABORATORY CHEMICALS
28332910,FERROUS SULPHATE L.R. 500.00 GM,F10729,701.0,49694.31999999999,7636.349999999999,654.29,654.29,58639.25,All / Saleable / LABORATORY CHEMICALS
28332910,FERROUS SULPHATE.L.R. 25.00 KG,F10788,5.0,7250.0,1305.0,0,0,8555.0,All / Saleable / LABORATORY CHEMICALS
28309010,FERROUS SULPHIDE STICKS L.R. 1.00 KG,F10833,126.0,23580.13,2626.87,808.78,808.78,27824.56,All / Saleable / LABORATORY CHEMICALS
29121100,FORMALDEHYDE L.R. 5 L,F11201,772.0,338744.22,47774.55,6599.74,6599.74,399718.24999999994,All / Saleable / LABORATORY CHEMICALS
29126000,FORMALIN TABLETS (50 Nos),F11220,90.0,3986.5,717.57,0,0,4704.07,All / Saleable / LABORATORY CHEMICALS
29121100,FORMALDEHYDE L.R. 500 ML,F11229,1737.0,113487.48999999999,17530.59,1448.68,1448.68,133915.44,All / Saleable / LABORATORY CHEMICALS
29151100,FORMIC ACID 500 ML,F11329,3762.0,381450.87,68119.43999999999,270.69,270.69,450111.6900000001,All / Saleable / LABORATORY CHEMICALS
29241900,FORMAMIDE 500 ML,F11429,4.0,980.6400000000001,176.51999999999998,0,0,1157.1599999999999,All / Saleable / LABORATORY CHEMICALS
28211010,FERRIC OXIDE RED - 98% 500.00 GM,F11729,2.0,287.14,51.69,0,0,338.83,All / Saleable / LABORATORY CHEMICALS
28332990,FERRIC SULPHATE L.R. 500.00 GM,F11829,25.0,6256.7,356.44,384.88,384.88,7382.9,All / Saleable / LABORATORY CHEMICALS
29181590,FERRIC CITRATE 18-21% 250.00 GM,F11875,3.0,935.55,168.4,0,0,1103.95,All / Saleable / LABORATORY CHEMICALS
28342990,FERRIC NITRATE(IRON III NITRA) 500.00 GM,F11929,42.0,3979.2000000000003,341.28,187.49000000000004,187.49000000000004,4695.46,All / Saleable / LABORATORY CHEMICALS
29121100,FORMALDEHYDE.L.R. 30 L,F15089,35.0,44684.24,6912.0,565.5799999999999,565.5799999999999,52727.4,All / Saleable / LABORATORY CHEMICALS
28273990,FERRIC CHLORIDE C.P 500.00 GM,F16329,50.0,1900.0,0,171.0,171.0,2242.0,All / Saleable / LABORATORY CHEMICALS
38220090,FEHLING'S SOLUTION NO.1 500 ML,F20179,440.0,58973.99999999999,7312.030000000001,739.92,739.92,67765.87,All / Saleable / CLINICAL REAGENTS/STAINS
38220090,FEHLING'S SOLUTION NO.2 500 ML,F20279,264.0,62987.130000000005,8082.99,978.2299999999999,978.2299999999999,73026.58,All / Saleable / CLINICAL REAGENTS/STAINS
38220019,FERRIC CHLORIDE SOLUTION 10% 125 ML,F20471,40.0,1935.2,110.21,60.99999999999999,60.99999999999999,2167.41,All / Saleable / CLINICAL REAGENTS/STAINS
38220019,FOUCHET'S REAGENT 125 ML,F21971,611.0,48255.51,5326.889999999999,231.86999999999998,231.86999999999998,54046.14,All / Saleable / CLINICAL REAGENTS/STAINS
38220090,FOOD ADULTER.TEST KIT (500 TE),F25950,2.0,1687.92,202.55,0,0,1890.47,All / Saleable / ANALYSIS KITS
38220019,FIELD'S STAIN SOLUTION A 500 ML,F30929,102.0,12384.4,1440.0,23.06,23.06,13870.52,All / Saleable / LABORATORY CHEMICALS
38220019,FIELD'S STAIN SOLUTION A 125 ML,F30971,844.0,37080.92,4209.25,120.16,120.16,41530.48999999999,All / Saleable / LABORATORY CHEMICALS
38220019,FIELD'S STAIN-SOLUTION B 500 ML,F31029,108.0,13537.6,1440.0,92.25,92.25,15162.1,All / Saleable / INDICATOR POWDERS/SOLUTIONS
38220019,FIELD'S STAIN-SOLUTION B 125 ML,F31071,332.0,14439.0,1492.37,120.16,120.16,16171.689999999999,All / Saleable / INDICATOR POWDERS/SOLUTIONS
32041343,FUCHSIN BASIC STAIN POWDER 25.00 GM,F31709,179.0,13992.640000000001,2502.38,8.15,8.15,16511.32,All / Saleable / INDICATOR POWDERS/SOLUTIONS
38220090,FERROIN INDICATOR SOLUTION 25 ML,F40659,28.0,2967.3999999999996,366.3,59.38,59.38,3452.4600000000005,All / Saleable / SOLVENTS
17025000,FRUCTOSE 100.00 GM,F41205,74.0,8066.559999999999,1185.03,133.47,133.47,9518.529999999999,All / Saleable / LABORATORY CHEMICALS
28332910,FERROUS SULPHATE A.R. 500.00 GM,F71029,20.0,3237.0,582.66,0,0,3819.66,All / Saleable / LABORATORY CHEMICALS
29121100,FORMALDEHYDE A.R 500 ML,F74229,4.0,617.52,0,55.58,55.58,728.6800000000001,All / Saleable / LABORATORY CHEMICALS
17023020,D-GLUCOSE ANHYDROUS.L.R. 500.00 GM,G10229,317.0,33933.24,5317.07,395.42999999999995,395.42999999999995,40041.17,All / Saleable / LABORATORY CHEMICALS
17023020,D-GLUCOSE MONOHYDRATE.L.R. 500.00 GM,G10329,2.0,216.5,0,19.48,19.48,255.45999999999998,All / Saleable / LABORATORY CHEMICALS
13012000,GUM ACACIA 500.00 GM,G10429,81.0,16477.94,706.75,58.58,58.58,17301.85,All / Saleable / LABORATORY CHEMICALS
35030020,GELATINE POWDER 500.00 GM,G10529,13.0,5056.32,680.13,115.0,115.0,5966.450000000001,All / Saleable / LABORATORY CHEMICALS
29054500,GLYCERINE L.R. 2.5 L,G10537,93.0,45992.28,7300.33,489.15,489.15,54270.91,All / Saleable / LABORATORY CHEMICALS
29054500,GLYCERINE 25 L,G10571,2.0,5950.0,0,535.5,535.5,7021.0,All / Saleable / LABORATORY CHEMICALS
29054500,GLYCERINE L.R. (GLYCEROL) 500 ML,G11029,578.0,82727.74,12520.89,1185.0700000000002,1185.0700000000002,97618.77000000002,All / Saleable / LABORATORY CHEMICALS
29224910,GLYCINE ( AMINO ACETIC ACID) 250.00 GM,G11525,108.0,19647.879999999997,3389.75,73.43,73.43,23184.489999999998,All / Saleable / LABORATORY CHEMICALS
17023020,D-GLUCOSE ANHYDROUS.L.R.(B) 5.00 KG,G11540,14.0,9732.8,1399.1,176.4,176.4,11484.7,All / Saleable / LABORATORY CHEMICALS
17023020,D-GLUCOSE ANHYDROUS (CARTON) 5.00 KG,G11550,129.0,70489.25,0,6344.04,6344.04,83177.33,All / Saleable / LABORATORY CHEMICALS
29121990,GLUTARLDEHYDE-25% 250 ML,G20125,2.0,316.2,0,28.46,28.46,373.11999999999995,All / Saleable / LABORATORY CHEMICALS
29121990,GLUTARALDEHYDE 25% 500 ML,G20129,2.0,523.12,94.16,0,0,617.28,All / Saleable / LABORATORY CHEMICALS
29121990,GLUTARLDEHYDE-25% 25 L,G20178,2.0,32400.0,5832.0,0,0,38232.0,All / Saleable / LABORATORY CHEMICALS
29121990,GLUTARALDEHYDE 2% SOLUTION 25 L,G20188,5.0,7750.0,1395.0,0,0,9145.0,All / Saleable / LABORATORY CHEMICALS
13019017,GUM TRAGACANTH POWDER 500.00 GM,G20329,10.0,3424.3500000000004,75.58,47.82,47.82,3595.5699999999997,All / Saleable / LABORATORY CHEMICALS
38220019,GLUCOSE STOCK STANDARD 1% 125 ML,G20471,9.0,372.28,38.57,3.05,3.05,416.95,All / Saleable / CLINICAL REAGENTS/STAINS
38220019,GRAM'S COLOUR STAINING KIT,G21950,88.0,27106.5,2968.2,142.29000000000002,142.29000000000002,30359.27999999999,All / Saleable / LABORATORY CHEMICALS
38220019,GENTION VIOLET AQUEOUS SOLN. 125 ML,G30671,64.0,3308.8,397.06,0,0,3705.86,All / Saleable / INDICATOR POWDERS/SOLUTIONS
29224990,L-GLUTAMINE - 99% 25.00 GM,G30709,2.0,393.12,70.76,0,0,463.88,All / Saleable / LABORATORY CHEMICALS
38220019,GENTION VIOLET ALCOHOLIC SOLN. 125 ML,G30771,25.0,1347.5,161.7,0,0,1509.2,All / Saleable / INDICATOR POWDERS/SOLUTIONS
29400000,D(+) GALACTOSE 25.00 GM,G30829,24.0,10649.880000000001,1376.3899999999999,270.28999999999996,270.28999999999996,12566.849999999999,All / Saleable / LABORATORY CHEMICALS
38220019,GIEMSA'S STAIN SOLUTION 125 ML,G30871,2535.0,267483.60000000003,31738.369999999995,179.68,179.68,299581.33,All / Saleable / INDICATOR POWDERS/SOLUTIONS
32041359,GIEMSA'S STAIN POWDER 10.00 GM,G30905,20.0,1846.0,332.28,0,0,2178.2799999999997,All / Saleable / INDICATOR POWDERS/SOLUTIONS
38089330,GIBBERELLIC ACID 1.00 GM,G31002,75.0,5696.0,1025.2800000000002,0,0,6721.28,All / Saleable / LABORATORY CHEMICALS
38220019,GRAM'S IODINE 125 ML,G31171,940.0,45838.04,5161.99,169.45,169.45,51338.93000000001,All / Saleable / INDICATOR POWDERS/SOLUTIONS
38011000,GRAPHITE POWDER (150 MICRON) 500.00 GM,G31829,14.0,998.76,97.42,41.18,41.18,1178.54,All / Saleable / LABORATORY CHEMICALS
17023020,D-GLUCOSE ANHYDROUS.A.R. 500.00 GM,G71229,25.0,3120.0,561.6,0,0,3681.6,All / Saleable / LABORATORY CHEMICALS
29054500,GLYCERINE A.R 500 ML,G72029,8.0,1422.1999999999998,153.5,51.24,51.24,1678.1799999999998,All / Saleable / LABORATORY CHEMICALS
17023020,D-GLUCOSE ANHYDROUS IP/USP 500.00 GM,G83029,51.0,6134.28,0,552.09,552.09,7238.46,All / Saleable / LABORATORY CHEMICALS
29054500,GLYCERINE IP/USP 500 ML,G84429,2.0,333.84,60.09,0,0,393.92999999999995,All / Saleable / LABORATORY CHEMICALS
17023020,D-GLUCOSE ANHYDROUS IP/USP 35.00 KG,G84503,115.0,300733.65,0,27066.030000000002,27066.030000000002,354865.70999999996,All / Saleable / LABORATORY CHEMICALS
29336990,HEXAMINE 500.00 GM,H10029,36.0,4801.68,533.52,165.39000000000001,165.39000000000001,5665.98,All / Saleable / LABORATORY CHEMICALS
28061000,HYDROCHLORIC ACID 25 L,H10223,8.0,7000.0,0,630.0,630.0,8260.0,All / Saleable / LABORATORY CHEMICALS
28061000,HYDROCHLORIC ACID L.R. 500 ML,H10229,1183.0,81579.6,7842.35,3421.0299999999997,3421.0299999999997,96264.00999999997,All / Saleable / LABORATORY CHEMICALS
28061000,HYDROCHLORIC ACID L.R. 2.5 L,H10237,255.0,69856.81000000001,5879.150000000001,3347.5299999999997,3347.5299999999997,82431.01999999999,All / Saleable / LABORATORY CHEMICALS
28061000,HYDROCHLORIC ACID 5 L,H10251,173.0,56211.2,794.34,4661.83,4661.83,66329.2,All / Saleable / LABORATORY CHEMICALS
28111100,HYDROFLUORIC ACID L.R. 500 ML,H10529,71.0,12169.92,1778.11,206.25,206.25,14360.53,All / Saleable / LABORATORY CHEMICALS
28470000,HYDROGEN PEROXIDE 6% 20 VOL. 1 L,H10683,76.0,6985.01,753.49,251.91,251.91,8242.32,All / Saleable / LABORATORY CHEMICALS
29072200,HYDROQUINONE 250.00 GM,H10725,7.0,2089.36,376.09000000000003,0,0,2465.45,All / Saleable / LABORATORY CHEMICALS
28470000,HYDROGEN PEROXIDE 30% 100 VOL. 500 ML,H10729,235.0,32326.27,3894.9100000000003,961.9,961.9,38144.98,All / Saleable / LABORATORY CHEMICALS
28470000,HYDROGEN PEROXIDE 30% 100 VOL. 25 L,H10733,1.0,1500.0,0,135.0,135.0,1770.0,All / Saleable / LABORATORY CHEMICALS
29011000,HEXANE 500 ML,H11029,101.0,15457.52,2173.02,304.67999999999995,304.67999999999995,18239.9,All / Saleable / ACIDS
29011000,HEXANE 25 L,H11033,9.0,28200.0,0,2538.0,2538.0,33276.0,All / Saleable / ACIDS
29011000,HEXANE 2.5 L,H11037,49.0,28423.899999999998,2204.28,1456.01,1456.01,33540.2,All / Saleable / ACIDS
28061000,HYDROCHLORIC ACID L.R.T.C 500 ML,H11229,734.0,71164.8,12724.84,42.41,42.41,83974.45999999999,All / Saleable / LABORATORY CHEMICALS
28251030,HYDRAZINE SULPHATE.L.R. 100.00 GM,H11517,41.0,5179.16,790.29,70.98,70.98,6111.410000000001,All / Saleable / LABORATORY CHEMICALS
29334900,8-HYDROXY QUINOLINE 99% 100.00 GM,H11917,5.0,2117.0,136.66,122.19999999999999,122.19999999999999,2498.0600000000004,All / Saleable / LABORATORY CHEMICALS
28061000,HYDROCHLORIC ACID.L.R. TC PACK 2.5 L,H12037,25.0,7291.129999999999,1312.4,0,0,8603.53,All / Saleable / LABORATORY CHEMICALS
28061000,HYDROCHLORIC ACID C.P. 500 ML,H12829,200.0,5800.0,0,522.0,522.0,6844.0,All / Saleable / LABORATORY CHEMICALS
